ID,CLIENT_ID,ACCOUNT_ID,PRODUCT_ID,CHANNEL_ID,SECTOR_ID,AMOUNT,CURRENCY,DATE_TIME,TRANSACTION_TYPE
T14170,CL0203,AC01,P06,CH05,BK07,3176779.91,USD,2024-06-02T17:06:31,Withdrawal
T14171,CL0158,AC02,P05,CH06,BK02,-936656.41,USD,2024-06-02T18:18:20,Commission Charge
T14172,CL0165,AC08,P05,CH01,BK05,-337671.5,USD,2024-06-02T19:28:25,Loan Payment
T14173,CL0244,AC04,P01,CH03,BK01,613319.58,USD,2024-06-02T19:54:50,Withdrawal
T14174,CL0073,AC07,P10,CH03,BK05,62064.95,USD,2024-06-02T21:18:39,Interest Payment
T14175,CL0132,AC05,P06,CH01,BK01,205220.73,USD,2024-06-02T22:34:27,Interest Payment
T14176,CL0167,AC01,P01,CH02,BK04,2714034.45,USD,2024-06-02T23:50:21,ATM Withdrawal
T14177,CL0182,AC05,P01,CH04,BK04,201619.84,USD,2024-06-03T00:32:02,Foreign Exchange
T14178,CL0104,AC06,P11,CH04,BK03,-1062292.73,USD,2024-06-03T00:50:15,ATM Withdrawal
T14179,CL0047,AC06,P09,CH02,BK05,-1207218.95,USD,2024-06-03T01:11:13,Commission Charge
T14180,CL0114,AC04,P10,CH01,BK04,781547.21,USD,2024-06-03T01:15:08,Interest Payment
T14181,CL0160,AC06,P07,CH06,BK06,-1642142.06,USD,2024-06-03T01:20:05,Deposit
T14182,CL0005,AC01,P03,CH02,BK07,2955510.8,USD,2024-06-03T02:16:08,Foreign Exchange
T14183,CL0179,AC06,P05,CH06,BK06,-1043157.44,USD,2024-06-03T03:09:48,ATM Withdrawal
T14184,CL0011,AC01,P02,CH04,BK04,3382327.15,USD,2024-06-03T04:42:58,Deposit
T14185,CL0065,AC07,P07,CH04,BK03,55453.44,USD,2024-06-03T06:54:50,Withdrawal
T14186,CL0164,AC04,P11,CH05,BK01,546460.71,USD,2024-06-03T07:33:34,Mobile Transfer
T14187,CL0214,AC06,P08,CH02,BK04,-1234665.15,USD,2024-06-03T07:46:33,Card Payment
T14188,CL0163,AC04,P04,CH06,BK06,554532.07,USD,2024-06-03T08:08:14,Interest Payment
T14189,CL0036,AC03,P03,CH04,BK04,-627764.4,USD,2024-06-03T08:20:40,Commission Charge
T14190,CL0081,AC02,P06,CH04,BK03,-935010.08,USD,2024-06-03T08:49:39,Interest Payment
T14191,CL0085,AC03,P10,CH02,BK07,-532479.46,USD,2024-06-03T11:19:35,ATM Withdrawal
T14192,CL0095,AC08,P03,CH01,BK04,-307465.23,USD,2024-06-03T11:26:43,Commission Charge
T14193,CL0130,AC06,P07,CH05,BK01,-1416656.81,USD,2024-06-03T11:44:27,Loan Payment
T14194,CL0005,AC02,P03,CH05,BK03,-904576.8,USD,2024-06-03T11:57:04,Withdrawal
T14195,CL0065,AC03,P09,CH01,BK06,-504784.9,USD,2024-06-03T11:57:06,Transfer
T14196,CL0235,AC03,P09,CH02,BK03,-711513.94,USD,2024-06-03T13:08:37,Foreign Exchange
T14197,CL0171,AC03,P01,CH02,BK02,-723655.72,USD,2024-06-03T13:10:17,Interest Payment
T14198,CL0168,AC05,P11,CH01,BK03,221668.07,USD,2024-06-03T15:00:12,Transfer
T14199,CL0233,AC02,P11,CH02,BK01,-673636.35,USD,2024-06-03T16:23:43,ATM Withdrawal
T14200,CL0136,AC06,P02,CH03,BK02,-1274461.48,USD,2024-06-03T18:07:12,Commission Charge
T14201,CL0007,AC02,P06,CH04,BK03,-606122.76,USD,2024-06-03T18:51:34,Card Payment
T14202,CL0190,AC04,P04,CH05,BK06,826476.61,USD,2024-06-03T19:09:52,Commission Charge
T14203,CL0127,AC02,P11,CH06,BK04,-762167.67,USD,2024-06-03T19:26:54,Withdrawal
T14204,CL0199,AC06,P05,CH03,BK02,-1417834.09,USD,2024-06-03T19:37:20,Loan Payment
T14205,CL0250,AC07,P11,CH03,BK04,46255.72,USD,2024-06-03T19:51:11,Withdrawal
T14206,CL0023,AC06,P05,CH04,BK01,-1370916.33,USD,2024-06-03T21:52:42,Withdrawal
T14207,CL0246,AC07,P03,CH03,BK06,43891.95,USD,2024-06-03T22:04:11,Loan Payment
T14208,CL0176,AC06,P06,CH04,BK06,-1052138.46,USD,2024-06-03T23:11:14,Interest Payment
T14209,CL0164,AC08,P08,CH01,BK05,-362392.96,USD,2024-06-03T23:15:23,Transfer
T14210,CL0149,AC06,P08,CH03,BK05,-1505170.64,USD,2024-06-04T00:10:47,Foreign Exchange
T14211,CL0123,AC07,P08,CH05,BK02,50401.21,USD,2024-06-04T00:13:35,Loan Payment
T14212,CL0150,AC05,P04,CH02,BK01,288598.71,USD,2024-06-04T00:49:00,Foreign Exchange
T14213,CL0213,AC02,P07,CH03,BK02,-867789.8,USD,2024-06-04T01:54:49,Mobile Transfer
T14214,CL0111,AC07,P04,CH04,BK02,59853.91,USD,2024-06-04T02:01:48,ATM Withdrawal
T14215,CL0168,AC04,P05,CH04,BK02,549637.54,USD,2024-06-04T03:57:15,ATM Withdrawal
T14216,CL0037,AC06,P05,CH01,BK07,-1212100.11,USD,2024-06-04T05:00:22,Withdrawal
T14217,CL0213,AC03,P11,CH02,BK01,-617649.19,USD,2024-06-04T06:06:24,Withdrawal
T14218,CL0108,AC02,P11,CH05,BK06,-710997.16,USD,2024-06-04T06:39:03,Commission Charge
T14219,CL0209,AC08,P10,CH04,BK07,-424411.7,USD,2024-06-04T07:05:51,Loan Payment
T14220,CL0146,AC04,P07,CH02,BK07,786919.25,USD,2024-06-04T07:31:37,Withdrawal
T14221,CL0025,AC05,P04,CH06,BK02,241549.4,USD,2024-06-04T07:50:10,Interest Payment
T14222,CL0218,AC03,P05,CH01,BK04,-594795.4,USD,2024-06-04T08:02:27,Withdrawal
T14223,CL0160,AC04,P09,CH05,BK06,807327.9,USD,2024-06-04T08:03:47,Transfer
T14224,CL0049,AC05,P07,CH05,BK07,208568.08,USD,2024-06-04T10:19:08,Card Payment
T14225,CL0249,AC05,P08,CH02,BK03,311750.57,USD,2024-06-04T10:49:01,Deposit
T14226,CL0185,AC05,P07,CH02,BK05,260798.33,USD,2024-06-04T13:50:46,Foreign Exchange
T14227,CL0075,AC07,P08,CH06,BK07,63038.86,USD,2024-06-04T13:59:49,Deposit
T14228,CL0226,AC05,P02,CH03,BK05,218394.61,USD,2024-06-04T14:58:53,ATM Withdrawal
T14229,CL0249,AC02,P05,CH04,BK03,-810422.63,USD,2024-06-04T15:23:56,Foreign Exchange
T14230,CL0138,AC01,P08,CH01,BK05,3638542.95,USD,2024-06-04T16:10:54,Foreign Exchange
T14231,CL0024,AC01,P05,CH06,BK02,2378585.37,USD,2024-06-04T16:12:37,ATM Withdrawal
T14232,CL0134,AC01,P01,CH01,BK06,2659443.35,USD,2024-06-04T17:08:24,Transfer
T14233,CL0246,AC01,P04,CH02,BK03,3149553.51,USD,2024-06-04T17:41:06,ATM Withdrawal
T14234,CL0156,AC02,P08,CH01,BK01,-843951.81,USD,2024-06-04T18:21:16,Transfer
T14235,CL0027,AC05,P02,CH04,BK07,265966.67,USD,2024-06-04T19:09:56,ATM Withdrawal
T14236,CL0246,AC05,P09,CH04,BK03,295084.16,USD,2024-06-04T19:22:32,Loan Payment
T14237,CL0178,AC05,P01,CH03,BK02,210874.77,USD,2024-06-04T19:34:53,Withdrawal
T14238,CL0228,AC02,P10,CH06,BK07,-683637.56,USD,2024-06-04T19:56:40,Foreign Exchange
T14239,CL0227,AC01,P04,CH03,BK04,3606246.9,USD,2024-06-04T22:13:13,Loan Payment
T14240,CL0112,AC06,P03,CH05,BK04,-1180693.08,USD,2024-06-04T22:59:52,Mobile Transfer
T14241,CL0166,AC04,P01,CH04,BK06,703324.95,USD,2024-06-04T23:21:33,Foreign Exchange
T14242,CL0231,AC08,P06,CH02,BK06,-319637.25,USD,2024-06-04T23:29:51,Transfer
T14243,CL0067,AC05,P09,CH04,BK02,223084.75,USD,2024-06-04T23:50:56,Deposit
T14244,CL0099,AC06,P02,CH02,BK02,-1473822.29,USD,2024-06-05T00:46:24,ATM Withdrawal
T14245,CL0076,AC05,P02,CH01,BK04,233289.6,USD,2024-06-05T01:16:28,Deposit
T14246,CL0040,AC04,P07,CH05,BK03,615916.31,USD,2024-06-05T02:21:00,ATM Withdrawal
T14247,CL0203,AC06,P06,CH05,BK03,-1051994.92,USD,2024-06-05T02:53:09,Mobile Transfer
T14248,CL0191,AC06,P01,CH05,BK03,-1105974.78,USD,2024-06-05T03:15:17,Mobile Transfer
T14249,CL0205,AC04,P08,CH03,BK02,654543.14,USD,2024-06-05T03:50:44,Mobile Transfer
T14250,CL0150,AC07,P11,CH01,BK03,43717.93,USD,2024-06-05T04:52:02,Interest Payment
T14251,CL0196,AC02,P10,CH05,BK05,-919544.37,USD,2024-06-05T05:05:10,Interest Payment
T14252,CL0232,AC07,P04,CH06,BK01,58617.05,USD,2024-06-05T06:14:22,ATM Withdrawal
T14253,CL0115,AC05,P02,CH03,BK04,193086.1,USD,2024-06-05T07:53:52,ATM Withdrawal
T14254,CL0189,AC03,P06,CH03,BK03,-688167.98,USD,2024-06-05T08:59:23,Interest Payment
T14255,CL0165,AC02,P04,CH05,BK01,-572885.69,USD,2024-06-05T09:04:33,Interest Payment
T14256,CL0097,AC07,P01,CH01,BK01,69573.23,USD,2024-06-05T10:20:18,Interest Payment
T14257,CL0014,AC01,P05,CH03,BK03,3333533.82,USD,2024-06-05T10:22:55,Interest Payment
T14258,CL0068,AC08,P11,CH04,BK04,-325166.01,USD,2024-06-05T10:39:35,Card Payment
T14259,CL0202,AC07,P05,CH01,BK05,61362.61,USD,2024-06-05T11:43:21,ATM Withdrawal
T14260,CL0175,AC05,P06,CH04,BK06,207893.27,USD,2024-06-05T11:58:24,Mobile Transfer
T14261,CL0235,AC03,P06,CH02,BK06,-690177.97,USD,2024-06-05T12:01:26,ATM Withdrawal
T14262,CL0069,AC05,P09,CH01,BK03,228684.6,USD,2024-06-05T14:06:04,ATM Withdrawal
T14263,CL0059,AC08,P08,CH02,BK07,-402620.46,USD,2024-06-05T14:12:17,Interest Payment
T14264,CL0058,AC06,P03,CH06,BK07,-1042334.78,USD,2024-06-05T15:05:19,Loan Payment
T14265,CL0169,AC04,P06,CH04,BK05,603371.39,USD,2024-06-05T15:13:30,Interest Payment
T14266,CL0188,AC02,P08,CH05,BK05,-839205.61,USD,2024-06-05T16:07:13,Withdrawal
T14267,CL0062,AC08,P04,CH03,BK03,-365948,USD,2024-06-05T16:22:18,Loan Payment
T14268,CL0219,AC02,P07,CH02,BK06,-924078.77,USD,2024-06-05T16:23:26,Card Payment
T14269,CL0246,AC08,P11,CH06,BK06,-460669.83,USD,2024-06-05T17:28:04,ATM Withdrawal
T14270,CL0065,AC03,P05,CH06,BK07,-592789.21,USD,2024-06-05T18:14:01,Card Payment
T14271,CL0190,AC03,P11,CH03,BK05,-449882.23,USD,2024-06-05T19:03:29,Commission Charge
T14272,CL0058,AC04,P02,CH01,BK04,564667.54,USD,2024-06-05T20:34:05,Commission Charge
T14273,CL0071,AC01,P09,CH05,BK07,2998542.86,USD,2024-06-05T21:59:20,Loan Payment
T14274,CL0155,AC07,P03,CH03,BK02,47328.6,USD,2024-06-05T22:04:32,Commission Charge
T14275,CL0067,AC01,P01,CH04,BK01,3702667.31,USD,2024-06-05T22:43:13,Transfer
T14276,CL0140,AC04,P03,CH05,BK05,671120.63,USD,2024-06-06T00:44:13,Card Payment
T14277,CL0151,AC06,P04,CH04,BK03,-1077613,USD,2024-06-06T00:47:29,Card Payment
T14278,CL0120,AC08,P10,CH04,BK01,-304107.09,USD,2024-06-06T01:11:47,Loan Payment
T14279,CL0244,AC06,P01,CH05,BK01,-1375503.2,USD,2024-06-06T01:19:29,Foreign Exchange
T14280,CL0191,AC04,P04,CH04,BK04,555398.03,USD,2024-06-06T02:01:40,Interest Payment
T14281,CL0145,AC02,P02,CH01,BK01,-897813.14,USD,2024-06-06T02:19:15,Loan Payment
T14282,CL0217,AC06,P08,CH06,BK02,-1579293.35,USD,2024-06-06T02:31:49,Foreign Exchange
T14283,CL0216,AC07,P06,CH01,BK06,54095.43,USD,2024-06-06T03:17:34,Withdrawal
T14284,CL0164,AC07,P02,CH04,BK06,62205.46,USD,2024-06-06T04:24:49,Interest Payment
T14285,CL0069,AC08,P04,CH01,BK06,-444217.65,USD,2024-06-06T05:28:49,Withdrawal
T14286,CL0076,AC07,P09,CH03,BK04,47789.59,USD,2024-06-06T07:58:25,Withdrawal
T14287,CL0048,AC02,P11,CH01,BK02,-877318.46,USD,2024-06-06T08:01:13,Commission Charge
T14288,CL0198,AC05,P05,CH02,BK06,307078.92,USD,2024-06-06T08:31:44,Loan Payment
T14289,CL0102,AC07,P11,CH06,BK05,46503.93,USD,2024-06-06T08:36:55,Withdrawal
T14290,CL0001,AC07,P09,CH04,BK06,56070.96,USD,2024-06-06T08:42:03,Deposit
T14291,CL0175,AC03,P06,CH01,BK01,-525796.81,USD,2024-06-06T08:48:43,Deposit
T14292,CL0118,AC02,P10,CH01,BK01,-689925.39,USD,2024-06-06T09:13:44,Card Payment
T14293,CL0082,AC02,P03,CH02,BK07,-857690.61,USD,2024-06-06T10:49:27,Deposit
T14294,CL0241,AC03,P02,CH01,BK04,-667801.09,USD,2024-06-06T11:25:37,Loan Payment
T14295,CL0127,AC04,P01,CH05,BK04,748256.05,USD,2024-06-06T11:37:55,Deposit
T14296,CL0112,AC01,P11,CH01,BK04,2548235.54,USD,2024-06-06T13:00:08,Mobile Transfer
T14297,CL0250,AC06,P06,CH05,BK02,-1100755.67,USD,2024-06-06T13:29:07,ATM Withdrawal
T14298,CL0010,AC08,P11,CH06,BK03,-397988.84,USD,2024-06-06T13:56:56,Card Payment
T14299,CL0062,AC06,P03,CH04,BK04,-1212198.29,USD,2024-06-06T16:15:10,Commission Charge
T14300,CL0111,AC03,P09,CH04,BK04,-480757.41,USD,2024-06-06T18:04:53,Loan Payment
T14301,CL0131,AC07,P08,CH06,BK06,50757.19,USD,2024-06-06T19:58:39,Transfer
T14302,CL0086,AC05,P05,CH06,BK01,250991.95,USD,2024-06-06T20:00:36,Interest Payment
T14303,CL0006,AC06,P07,CH06,BK06,-1088898.21,USD,2024-06-06T21:37:53,Commission Charge
T14304,CL0216,AC01,P07,CH01,BK04,2396149.33,USD,2024-06-06T21:48:01,Transfer
T14305,CL0023,AC03,P09,CH03,BK06,-555717.98,USD,2024-06-06T22:04:03,Deposit
T14306,CL0008,AC06,P01,CH06,BK06,-1374222.47,USD,2024-06-06T23:59:45,ATM Withdrawal
T14307,CL0110,AC03,P08,CH06,BK07,-497723.93,USD,2024-06-07T02:01:02,Transfer
T14308,CL0219,AC06,P07,CH05,BK04,-1185028.7,USD,2024-06-07T03:57:20,Commission Charge
T14309,CL0216,AC08,P06,CH01,BK04,-369514.37,USD,2024-06-07T05:30:29,Mobile Transfer
T14310,CL0114,AC05,P05,CH01,BK04,259954.86,USD,2024-06-07T06:10:45,Mobile Transfer
T14311,CL0134,AC02,P06,CH01,BK02,-848973.18,USD,2024-06-07T06:15:18,Deposit
T14312,CL0109,AC08,P11,CH03,BK05,-407545.98,USD,2024-06-07T07:18:49,Commission Charge
T14313,CL0066,AC01,P08,CH06,BK05,2351341.64,USD,2024-06-07T09:07:34,Withdrawal
T14314,CL0081,AC07,P11,CH04,BK05,68170.23,USD,2024-06-07T09:18:11,Mobile Transfer
T14315,CL0181,AC05,P03,CH05,BK05,289609.34,USD,2024-06-07T09:52:46,Mobile Transfer
T14316,CL0159,AC05,P05,CH04,BK01,200529.57,USD,2024-06-07T10:43:13,Loan Payment
T14317,CL0219,AC03,P05,CH06,BK03,-461875.8,USD,2024-06-07T11:39:35,Transfer
T14318,CL0171,AC03,P09,CH04,BK05,-533049.06,USD,2024-06-07T11:42:10,ATM Withdrawal
T14319,CL0199,AC04,P08,CH05,BK02,777768.11,USD,2024-06-07T12:26:08,Mobile Transfer
T14320,CL0204,AC04,P10,CH03,BK03,841432.06,USD,2024-06-07T15:14:01,Mobile Transfer
T14321,CL0226,AC03,P11,CH06,BK07,-447779.97,USD,2024-06-07T15:16:13,Loan Payment
T14322,CL0088,AC03,P02,CH06,BK01,-715797.13,USD,2024-06-07T15:39:55,Transfer
T14323,CL0171,AC06,P01,CH03,BK07,-1180344.35,USD,2024-06-07T16:20:31,Interest Payment
T14324,CL0114,AC02,P06,CH05,BK07,-652219.27,USD,2024-06-07T16:39:43,Foreign Exchange
T14325,CL0030,AC02,P07,CH06,BK02,-829432.3,USD,2024-06-07T16:59:19,Interest Payment
T14326,CL0080,AC02,P07,CH04,BK04,-706798.31,USD,2024-06-07T18:31:41,Commission Charge
T14327,CL0072,AC06,P01,CH04,BK06,-1214383.31,USD,2024-06-07T19:57:34,Deposit
T14328,CL0116,AC08,P09,CH02,BK01,-384625.19,USD,2024-06-07T20:44:15,Commission Charge
T14329,CL0055,AC05,P06,CH01,BK07,304288.19,USD,2024-06-07T21:32:04,Foreign Exchange
T14330,CL0075,AC07,P09,CH03,BK01,52025.25,USD,2024-06-07T21:55:15,Interest Payment
T14331,CL0026,AC03,P09,CH03,BK05,-642772.09,USD,2024-06-07T21:57:23,Interest Payment
T14332,CL0221,AC06,P09,CH04,BK04,-1715714.94,USD,2024-06-07T23:32:01,Foreign Exchange
T14333,CL0198,AC04,P11,CH01,BK07,896153.36,USD,2024-06-08T00:48:17,Foreign Exchange
T14334,CL0092,AC01,P09,CH03,BK02,2887989.98,USD,2024-06-08T01:17:17,Transfer
T14335,CL0010,AC07,P07,CH05,BK03,46724.34,USD,2024-06-08T01:18:11,ATM Withdrawal
T14336,CL0112,AC04,P06,CH05,BK06,626618.55,USD,2024-06-08T02:08:56,Interest Payment
T14337,CL0095,AC07,P03,CH03,BK05,61951.96,USD,2024-06-08T02:09:31,Card Payment
T14338,CL0041,AC08,P11,CH04,BK04,-414083.86,USD,2024-06-08T03:02:18,Foreign Exchange
T14339,CL0038,AC07,P11,CH04,BK07,54384.17,USD,2024-06-08T03:21:38,Loan Payment
T14340,CL0093,AC04,P07,CH04,BK07,683581.17,USD,2024-06-08T04:22:38,Card Payment
T14341,CL0108,AC05,P01,CH02,BK05,206970.83,USD,2024-06-08T04:40:37,Loan Payment
T14342,CL0070,AC04,P06,CH04,BK06,840875.2,USD,2024-06-08T06:06:18,Foreign Exchange
T14343,CL0066,AC03,P10,CH03,BK04,-454133.72,USD,2024-06-08T06:15:42,ATM Withdrawal
T14344,CL0014,AC05,P06,CH03,BK02,253286.3,USD,2024-06-08T06:35:06,Withdrawal
T14345,CL0033,AC01,P06,CH01,BK02,3245707.9,USD,2024-06-08T06:41:58,Loan Payment
T14346,CL0199,AC05,P05,CH01,BK04,245064.74,USD,2024-06-08T07:04:42,Foreign Exchange
T14347,CL0228,AC02,P02,CH05,BK04,-660260.61,USD,2024-06-08T07:06:21,Interest Payment
T14348,CL0122,AC01,P03,CH01,BK02,2987510,USD,2024-06-08T08:48:07,Mobile Transfer
T14349,CL0013,AC04,P11,CH04,BK06,654055.66,USD,2024-06-08T09:19:48,Transfer
T14350,CL0120,AC04,P02,CH06,BK06,788386.11,USD,2024-06-08T09:34:38,ATM Withdrawal
T14351,CL0138,AC03,P02,CH05,BK04,-624417.4,USD,2024-06-08T10:34:57,Loan Payment
T14352,CL0106,AC02,P09,CH03,BK07,-773749.71,USD,2024-06-08T11:18:50,Foreign Exchange
T14353,CL0151,AC04,P05,CH04,BK04,838370.44,USD,2024-06-08T12:02:00,ATM Withdrawal
T14354,CL0115,AC06,P03,CH02,BK02,-1139407.37,USD,2024-06-08T14:55:03,Transfer
T14355,CL0115,AC01,P05,CH04,BK06,3676441.68,USD,2024-06-08T15:03:47,Withdrawal
T14356,CL0189,AC04,P01,CH03,BK05,807192.84,USD,2024-06-08T15:26:35,Commission Charge
T14357,CL0212,AC02,P01,CH05,BK04,-647087.34,USD,2024-06-08T15:38:38,Loan Payment
T14358,CL0112,AC03,P05,CH05,BK06,-492859.48,USD,2024-06-08T16:34:57,Mobile Transfer
T14359,CL0013,AC01,P11,CH06,BK01,3598186.64,USD,2024-06-08T17:02:23,Deposit
T14360,CL0111,AC02,P09,CH02,BK04,-644598.22,USD,2024-06-08T17:04:22,Interest Payment
T14361,CL0220,AC05,P07,CH02,BK04,201263.87,USD,2024-06-08T17:11:20,Transfer
T14362,CL0014,AC04,P04,CH05,BK02,625982.45,USD,2024-06-08T19:22:12,Foreign Exchange
T14363,CL0060,AC08,P05,CH01,BK05,-305871.34,USD,2024-06-08T19:34:41,Interest Payment
T14364,CL0164,AC05,P03,CH06,BK07,202037.41,USD,2024-06-08T20:15:29,Card Payment
T14365,CL0199,AC01,P08,CH02,BK01,2998014.49,USD,2024-06-08T20:40:35,Card Payment
T14366,CL0169,AC08,P06,CH06,BK02,-338664.07,USD,2024-06-08T22:13:43,Commission Charge
T14367,CL0065,AC08,P09,CH06,BK03,-341142.47,USD,2024-06-08T22:36:33,Deposit
T14368,CL0010,AC02,P02,CH01,BK01,-811899.15,USD,2024-06-08T22:56:19,Transfer
T14369,CL0130,AC01,P08,CH05,BK03,2930786.81,USD,2024-06-08T23:04:57,Commission Charge
T14370,CL0037,AC04,P02,CH04,BK05,753976.83,USD,2024-06-08T23:21:27,Loan Payment
T14371,CL0008,AC04,P07,CH03,BK07,816790.85,USD,2024-06-08T23:35:34,Transfer
T14372,CL0069,AC05,P03,CH01,BK04,243290.63,USD,2024-06-09T00:03:20,Loan Payment
T14373,CL0147,AC07,P01,CH04,BK05,67026.38,USD,2024-06-09T00:59:29,Card Payment
T14374,CL0214,AC02,P04,CH06,BK02,-923353.69,USD,2024-06-09T01:14:00,Deposit
T14375,CL0152,AC07,P08,CH05,BK06,65353.67,USD,2024-06-09T01:53:47,Transfer
T14376,CL0047,AC01,P05,CH04,BK03,2728113.46,USD,2024-06-09T02:56:34,ATM Withdrawal
T14377,CL0147,AC03,P08,CH06,BK04,-590567.97,USD,2024-06-09T02:58:01,Withdrawal
T14378,CL0201,AC04,P06,CH02,BK04,568653.77,USD,2024-06-09T04:14:46,Transfer
T14379,CL0212,AC01,P11,CH05,BK05,3358502.84,USD,2024-06-09T04:56:43,ATM Withdrawal
T14380,CL0019,AC04,P08,CH03,BK07,607180.87,USD,2024-06-09T05:26:17,Loan Payment
T14381,CL0132,AC07,P04,CH05,BK03,56507.75,USD,2024-06-09T06:22:03,Withdrawal
T14382,CL0123,AC03,P02,CH02,BK07,-473683.59,USD,2024-06-09T06:31:17,Commission Charge
T14383,CL0131,AC06,P06,CH02,BK05,-1629148.17,USD,2024-06-09T08:29:47,Transfer
T14384,CL0004,AC08,P11,CH05,BK03,-426560.45,USD,2024-06-09T10:10:33,Deposit
T14385,CL0081,AC03,P11,CH04,BK04,-673812.9,USD,2024-06-09T11:11:35,Commission Charge
T14386,CL0104,AC01,P10,CH03,BK02,2839115.29,USD,2024-06-09T14:07:39,Interest Payment
T14387,CL0008,AC03,P09,CH04,BK02,-622391.02,USD,2024-06-09T15:21:17,Withdrawal
T14388,CL0212,AC05,P06,CH03,BK01,269236.65,USD,2024-06-09T15:58:13,Loan Payment
T14389,CL0242,AC06,P07,CH06,BK06,-1265548.81,USD,2024-06-09T16:18:40,Transfer
T14390,CL0107,AC05,P07,CH04,BK07,295770.91,USD,2024-06-09T16:34:33,Withdrawal
T14391,CL0133,AC04,P08,CH05,BK06,848944.09,USD,2024-06-09T16:50:26,Deposit
T14392,CL0023,AC01,P11,CH01,BK05,3285170.58,USD,2024-06-09T18:11:25,Loan Payment
T14393,CL0187,AC05,P05,CH05,BK07,311542,USD,2024-06-09T18:15:30,Mobile Transfer
T14394,CL0228,AC04,P08,CH05,BK04,659977.09,USD,2024-06-09T19:05:34,Withdrawal
T14395,CL0067,AC03,P01,CH03,BK03,-604758.97,USD,2024-06-09T19:07:04,Transfer
T14396,CL0169,AC04,P06,CH03,BK02,842619.86,USD,2024-06-09T20:55:59,Loan Payment
T14397,CL0179,AC05,P09,CH02,BK07,301266.14,USD,2024-06-09T22:14:20,Card Payment
T14398,CL0074,AC07,P10,CH06,BK07,63610.22,USD,2024-06-09T23:33:41,Withdrawal
T14399,CL0031,AC05,P08,CH04,BK07,210462.44,USD,2024-06-10T00:58:35,Deposit
T14400,CL0077,AC04,P09,CH02,BK05,853682.59,USD,2024-06-10T01:05:21,Mobile Transfer
T14401,CL0077,AC01,P05,CH03,BK04,3205779.4,USD,2024-06-10T02:53:54,Deposit
T14402,CL0138,AC07,P07,CH03,BK01,51373.54,USD,2024-06-10T03:23:11,Card Payment
T14403,CL0187,AC03,P05,CH05,BK07,-716085.15,USD,2024-06-10T03:35:06,Commission Charge
T14404,CL0171,AC07,P08,CH02,BK04,61493.03,USD,2024-06-10T04:26:40,Interest Payment
T14405,CL0236,AC02,P10,CH02,BK07,-930420.63,USD,2024-06-10T05:27:12,Commission Charge
T14406,CL0132,AC07,P02,CH05,BK01,59195.39,USD,2024-06-10T05:50:52,Mobile Transfer
T14407,CL0104,AC08,P01,CH02,BK01,-317323.21,USD,2024-06-10T06:12:41,Withdrawal
T14408,CL0019,AC07,P08,CH02,BK02,58213.9,USD,2024-06-10T06:45:06,Mobile Transfer
T14409,CL0172,AC08,P05,CH05,BK04,-447918.29,USD,2024-06-10T06:47:17,ATM Withdrawal
T14410,CL0249,AC06,P08,CH01,BK02,-1095979.78,USD,2024-06-10T07:13:16,Interest Payment
T14411,CL0041,AC02,P06,CH06,BK02,-677897.08,USD,2024-06-10T10:44:54,Withdrawal
T14412,CL0242,AC07,P05,CH01,BK07,51531.75,USD,2024-06-10T10:51:36,Interest Payment
T14413,CL0236,AC05,P05,CH01,BK04,260220.98,USD,2024-06-10T14:11:59,Commission Charge
T14414,CL0111,AC01,P07,CH01,BK02,3276809.24,USD,2024-06-10T14:24:23,Transfer
T14415,CL0118,AC01,P08,CH02,BK01,3740045.27,USD,2024-06-10T14:34:20,Interest Payment
T14416,CL0168,AC01,P11,CH06,BK02,3422542.26,USD,2024-06-10T14:36:21,Withdrawal
T14417,CL0005,AC08,P11,CH03,BK07,-383092.11,USD,2024-06-10T15:24:40,Mobile Transfer
T14418,CL0194,AC05,P06,CH06,BK05,234302.27,USD,2024-06-10T16:06:59,Commission Charge
T14419,CL0007,AC06,P10,CH06,BK06,-1340558.36,USD,2024-06-10T16:17:51,Interest Payment
T14420,CL0140,AC02,P09,CH02,BK07,-805615.47,USD,2024-06-10T16:54:25,Interest Payment
T14421,CL0045,AC06,P07,CH05,BK06,-1097395.18,USD,2024-06-10T18:52:45,Interest Payment
T14422,CL0062,AC07,P05,CH01,BK03,56075.38,USD,2024-06-10T19:23:38,ATM Withdrawal
T14423,CL0095,AC03,P07,CH05,BK03,-442026.58,USD,2024-06-10T19:37:10,Foreign Exchange
T14424,CL0223,AC05,P07,CH04,BK03,266203.4,USD,2024-06-10T19:53:07,Loan Payment
T14425,CL0087,AC03,P03,CH05,BK02,-494816.29,USD,2024-06-10T20:10:50,Card Payment
T14426,CL0120,AC07,P04,CH01,BK01,50864.45,USD,2024-06-10T20:57:03,Deposit
T14427,CL0028,AC05,P02,CH05,BK01,312301.35,USD,2024-06-10T22:04:12,Transfer
T14428,CL0226,AC03,P01,CH05,BK01,-447885.36,USD,2024-06-10T23:39:13,Loan Payment
T14429,CL0100,AC08,P02,CH02,BK06,-434374.54,USD,2024-06-11T00:14:06,Transfer
T14430,CL0126,AC07,P03,CH06,BK06,49544.62,USD,2024-06-11T00:58:21,Withdrawal
T14431,CL0249,AC05,P04,CH04,BK01,191809.02,USD,2024-06-11T01:14:30,Loan Payment
